title,instructor,rating,reviews_count,description,duration,what_you_learn,tag,level,price,thumbnail_url,external_id,scraped_date,url,video_hours,reading_count,assignment_count
Data Science Methodology,N/A,4.6,21065,"Begin by learning about forming the business/research problem Learn how data scientists obtain, prepare, and analyze data. Discover how applying data science methodology practices helps ensure that the data used for problem-solving is relevant and properly manipulated to address the question. Next, learn about building the data model, deploying that model, data storytelling, and obtaining feedback You’ll think like a data scientist and develop your data science methodology skills using a real-world inspired scenario through progressive labs hosted within Jupyter Notebooks and using Python.",N/A,"Model Evaluation, Data Preprocessing, Classification And Regression Tree (CART), Data Analysis, Data Storytelling, Data Manipulation, Data Mining, Data Quality, Business Requirements, Data Cleansing, Show all","Model Evaluation, Data Preprocessing, Classification And Regression Tree (CART), Data Analysis, Data Storytelling",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~data-science-methodology/XDP~COURSE!~data-science-methodology.jpeg,data-science-methodology,2026-04-30,https://www.coursera.org/learn/data-science-methodology,62,21,12
Python Project for Data Science,N/A,4.5,4874,"You will perform specific data science and data analytics tasks such as extracting data, web scraping, visualizing data and creating a dashboard. This project will showcase your proficiency with Python and using libraries such as Pandas and Beautiful Soup within a Jupyter Notebook. Upon completion you will have an impressive project to add to your job portfolio.   

PRE-REQUISITE: **Python for Data Science, AI and Development** course from IBM is a pre-requisite for this project course. Please ensure that before taking this course you have either completed the Python for Data Science, AI and Development course from IBM or have equivalent proficiency in working with Python and data.  

NOTE: This course is not intended to teach you Python and does not have too much instructional content. It is intended for you to apply prior Python knowledge.",N/A,"Data Collection, Web Scraping, Graphing, Data Presentation, Data Visualization Software, Analytical Skills, Dashboard Creation, Data Wrangling, Data Science, Data Analysis","Data Collection, Web Scraping, Graphing, Data Presentation, Data Visualization Software",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~python-project-for-data-science/XDP~COURSE!~python-project-for-data-science.jpeg,python-project-for-data-science,2026-04-30,https://www.coursera.org/learn/python-project-for-data-science,10,10,2
Data Visualization with Python,N/A,4.5,12246,"This course will teach you to work with many Data Visualization tools and techniques. You will learn to create various types of basic and advanced graphs and charts like: Waffle Charts, Area Plots, Histograms, Bar Charts, Pie Charts, Scatter Plots, Word Clouds, Choropleth Maps, and many more! You will also create interactive dashboards that allow even those without any Data Science experience to better understand data, and make more effective and informed decisions.   

You will learn hands-on by completing numerous labs and a final project to practice and apply the many aspects and techniques of Data Visualization using Jupyter Notebooks and a Cloud-based IDE. You will use several data visualization libraries in Python, including Matplotlib, Seaborn, Folium, Plotly & Dash.",2 weeks at 10 hours a week,"Data Storytelling, Matplotlib, Scatter Plots, Spatial Data Analysis, Geospatial Information and Technology, Histogram, Dashboard Creation, Data Visualization Software, Data Visualization, Show all","Data Storytelling, Matplotlib, Scatter Plots, Spatial Data Analysis, Geospatial Information and Technology",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~python-for-data-visualization/XDP~COURSE!~python-for-data-visualization.jpeg,python-for-data-visualization,2026-04-30,https://www.coursera.org/learn/python-for-data-visualization,127,22,12
Applied Data Science Capstone,N/A,4.7,7422,"In this course you will assume the role of a Data Scientist working for a startup intending to compete with SpaceX, and in the process follow the Data Science methodology involving data collection, data wrangling, exploratory data analysis, data visualization, model development, model evaluation, and reporting your results to stakeholders.  

You will be tasked with predicting if the first stage of the SpaceX Falcon 9 rocket will land successfully. With the help of your Data Science findings and models, the competing startup you have been hired by can make more informed bids against SpaceX for a rocket launch.  

In this course, there will not be much new learning, instead you’ll focus on hands-on work to demonstrate and apply what you have learnt in previous courses.  By successfully completing this Capstone you will have added a project to your data science and machine learning portfolio to showcase to employers.",1 week at 10 hours a week,"Data Science, Predictive Modeling, Model Training, Statistical Reporting, Interactive Data Visualization, Data Visualization Software, Model Evaluation, Model Optimization, Show all","Data Science, Predictive Modeling, Model Training, Statistical Reporting, Interactive Data Visualization",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~applied-data-science-capstone/XDP~COURSE!~applied-data-science-capstone.jpeg,applied-data-science-capstone,2026-04-30,https://www.coursera.org/learn/applied-data-science-capstone,23,7,12
Generative AI: Elevate Your Data Science Career,N/A,4.6,268,"This course is suitable for existing and aspiring data scientists, data professionals, analysts, and engineers.  

The course addresses real-world data science problems data scientists encounter—across multiple industries— with data generation, data augmentation, and feature engineering. Gain skills you can immediately put to use implementing generative AI models and techniques that address these real-world issues. 

Then, learn how to use generative AI to speed data visualizations, build models and to produce data insights. You’ll also learn about key ethics considerations around generative AI and data, key concerns for executives across industries.  

Demonstrate your new generative AI skills in a hands-on data augmentation and feature engineering project that you can apply in your real-life profession.  

Then complete your final quiz to earn your certificate. You can share both your project and certificate with your current or prospective employers.",1 week at 10 hours a week,"Generative Model Architectures, Data Synthesis, Data Science, Data Analysis, Predictive Modeling, Data Ethics, Exploratory Data Analysis, Responsible AI, Feature Engineering, Show all","Generative Model Architectures, Data Synthesis, Data Science, Data Analysis, Predictive Modeling",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~generative-ai-elevate-your-data-science-career/XDP~COURSE!~generative-ai-elevate-your-data-science-career.jpeg,generative-ai-elevate-your-data-science-career,2026-04-30,https://www.coursera.org/learn/generative-ai-elevate-your-data-science-career,142,8,7
Data Scientist Career Guide and Interview Preparation,IBM Skills Network Team,4.7,379,"This course will prepare you to enter the job market as a great candidate for a data scientist position. It provides practical techniques for creating essential job-seeking materials such as a resume and a portfolio, as well as auxiliary tools like a cover letter and an elevator pitch. You will learn how to find and assess prospective job positions, apply to them, and lay the groundwork for interviewing. 

The course doesn’t stop there, however. You will also get inside tips and steps you can use to perform professionally and effectively at interviews. You will learn how to approach a code challenge and get to practice completing them. Additionally, it provides guidance about the regular functions and tasks of data scientists, as well as the opportunities of the profession and some options for career development.

Let seasoned professionals share their experience to help you get ahead and land the job you want!",N/A,"Professional Development, Problem Solving, Business Research, Communication, Professional Networking, Interviewing Skills, Company, Product, and Service Knowledge, Job Analysis, Data Science, Show all","Professional Development, Problem Solving, Business Research, Communication, Professional Networking",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~career-guide-and-interview-prep-for-data-science-pc/XDP~COURSE!~career-guide-and-interview-prep-for-data-science-pc.jpeg,career-guide-and-interview-prep-for-data-science-pc,2026-04-30,https://www.coursera.org/learn/career-guide-and-interview-prep-for-data-science-pc,181,8,6
Bookkeeping basics,Intuit Academy Team,4.6,6642,"This is the first course in a series of four that will give you the skills needed to start your career in bookkeeping. If you have a passion for helping clients solve problems, this course is for you.  In this course, you will be introduced to the role of a bookkeeper and learn what bookkeeping professionals do every day. You will dive into the accounting concepts and terms that will provide the foundation for the next three courses. You will learn how to work your way through the accounting cycle and be able to read and produce key financial statements.",1 week at 10 hours a week,"Financial Reporting, Income Statement, Accounting, General Accounting, Financial Statements, Equities, Financial Accounting, Accounting Records, Bookkeeping, Standard Accounting Practices, Show all","Financial Reporting, Income Statement, Accounting, General Accounting, Financial Statements",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~bookkeeping-basics/XDP~COURSE!~bookkeeping-basics.jpeg,bookkeeping-basics,2026-04-30,https://www.coursera.org/learn/bookkeeping-basics,N/A,N/A,8
Tracking assets and sales,Intuit Academy Team,4.4,1361,"In this second course, you will dive deeper into the world of bookkeeping and focus on accounting for assets.  If you are familiar with bookkeeping basics, such as double entry accounting, you are ready for this course. You will gain an understanding of common asset types, learn how to account for inventory, calculate cost of goods sold, and work with Property, Plant, and Equipment (PP&E). Upon completing this course, you will use your new knowledge of assets to record transactions and produce financial statements for increasingly complex business situations.",1 week at 10 hours a week,"Payment Processing and Collection, Fixed Asset, Bookkeeping, Asset Management, Financial Accounting, Ledgers (Accounting), Financial Reporting, Gross Profit, Cash Receipts, Business Reporting, Show all","Payment Processing and Collection, Fixed Asset, Bookkeeping, Asset Management, Financial Accounting",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~accounting-assets/XDP~COURSE!~accounting-assets.jpeg,accounting-assets,2026-04-30,https://www.coursera.org/learn/accounting-assets,N/A,N/A,7
"Tracking expenses, liabilities, and equity",Intuit Academy Team,4.4,801,"In this third course, you will learn about liability and equity accounts and its effect on the balance sheet. If you have mastered bookkeeping basics and understand accounting assets, you are ready to jump into Liabilities and Equity in Accounting. You will explore the various types of liability, including: current and long term, payroll, and sales tax. Additionally, you will learn about the equity portion of the accounting equation and how to account for changes in owner’s equity.",1 week at 10 hours a week,"Accounts Payable, Bookkeeping, Financial Accounting, Loans, Payroll, Payroll Administration, Payroll Processing, Financial Reporting, Expense Management, Accounting, Equities, Tax Management, Show all","Accounts Payable, Bookkeeping, Financial Accounting, Loans, Payroll",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~liabilities-equity-in-accounting/XDP~COURSE!~liabilities-equity-in-accounting.jpeg,liabilities-equity-in-accounting,2026-04-30,https://www.coursera.org/learn/liabilities-equity-in-accounting,N/A,N/A,6
Reconciling accounts and examining financial statements,Intuit Academy Team,4.6,834,"In the final course of this certificate, you will apply your skills towards financial statement analysis. If you have the foundational concepts of accounting under your belt, you are ready to put them into action in this course. Here, you will learn how to reconcile different types of accounts, check for accuracy, and troubleshoot errors.  Additionally, you will practice how to apply different analytical methods to key financial statements and understand how these methods inform a variety of business decisions.",2 weeks at 10 hours a week,"Accounting, Financial Statement Analysis, Financial Reporting, Bookkeeping, Business Metrics, Reconciliation, Income Statement, Financial Analysis, Financial Statements, Analysis, Balance Sheet, Show all","Accounting, Financial Statement Analysis, Financial Reporting, Bookkeeping, Business Metrics",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~financial-statement-analysis/XDP~COURSE!~financial-statement-analysis.jpeg,financial-statement-analysis,2026-04-30,https://www.coursera.org/learn/financial-statement-analysis,N/A,2,6
AI Fundamentals for Non-Data Scientists,N/A,4.8,1034,"In this course, you will go in-depth to discover how Machine Learning is used to handle and interpret Big Data. You will get a detailed look at the various ways and methods to create algorithms to incorporate into your business with such tools as Teachable Machine and TensorFlow. You will also learn different ML methods, Deep Learning, as well as the limitations but also how to drive accuracy and use the best training data for your algorithms. You will then explore GANs and VAEs, using your newfound knowledge to engage with AutoML to help you start building algorithms that work to suit your needs. You will also see exclusive interviews with industry leaders, who manage Big Data for companies such as McDonald's and Visa. By the end of this course, you will have learned different ways to code, including how to use no-code tools, understand Deep Learning, how to measure and review errors in your algorithms, and how to use Big Data to not only maintain customer privacy but also how to use this data to develop different strategies that will drive your business.",1 week,"Algorithms, Machine Learning Methods, Customer Data Management, Large Language Modeling, AI Product Strategy, Machine Learning, Machine Learning Algorithms, AI literacy, Show all","Algorithms, Machine Learning Methods, Customer Data Management, Large Language Modeling, AI Product Strategy",N/A,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~wharton-ai-fundamentals-non-data-scientists/XDP~COURSE!~wharton-ai-fundamentals-non-data-scientists.jpeg,wharton-ai-fundamentals-non-data-scientists,2026-04-30,https://www.coursera.org/learn/wharton-ai-fundamentals-non-data-scientists,286,5,9
AI Applications in Marketing and Finance,N/A,4.6,491,"In this course, you will learn about AI-powered applications that can enhance the customer journey and extend the customer lifecycle. You will learn how this AI-powered data can enable you to analyze consumer habits and maximize their potential to target your marketing to the right people. You will also learn about fraud, credit risks, and how AI applications can also help you combat the ever-challenging landscape of protecting consumer data. You will also learn methods to utilize supervised and unsupervised machine learning to enhance your fraud detection methods. You will also hear from leading industry experts in the world of data analytics, marketing, and fraud prevention. By the end of this course, you will have a substantial understanding of the role AI and Machine Learning play when it comes to consumer habits, and how we are able to interact and analyze information to increase deep learning potential for your business.",N/A,"Consumer Behaviour, Machine Learning, Marketing Analytics, Applied Machine Learning, Risk Modeling, Financial Data, Data-Driven Marketing, Machine Learning Methods, Credit Risk, AI Personalization, Show all","Consumer Behaviour, Machine Learning, Marketing Analytics, Applied Machine Learning, Risk Modeling",N/A,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~wharton-ai-applications-marketing-finance/XDP~COURSE!~wharton-ai-applications-marketing-finance.jpeg,wharton-ai-applications-marketing-finance,2026-04-30,https://www.coursera.org/learn/wharton-ai-applications-marketing-finance,265,3,8
AI Applications in People Management,N/A,4.7,325,"In this course, you will learn about Artificial Intelligence and Machine Learning as it applies to HR Management. You will explore concepts related to the role of data in machine learning, AI application, limitations of using data in HR decisions, and how bias can be mitigated using blockchain technology. Machine learning powers are becoming faster and more streamlined,  and you will gain firsthand knowledge of how to use current and emerging technology to manage the entire employee lifecycle. Through study and analysis, you will learn how to sift through tremendous volumes of data to identify patterns and make predictions that will be in the best interest of your business. By the end of this course, you'll be able to identify how you can incorporate AI to streamline all HR functions and how to work with data to take advantage of the power of machine learning.",1 week,"Responsible AI, HR Tech, People Management, Data Ethics, Human Resources, Applied Machine Learning, Artificial Intelligence, Employee Engagement, Blockchain, Machine Learning, Employee Retention, Show all","Responsible AI, HR Tech, People Management, Data Ethics, Human Resources",N/A,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~wharton-ai-applications-people-management/XDP~COURSE!~wharton-ai-applications-people-management.jpeg,wharton-ai-applications-people-management,2026-04-30,https://www.coursera.org/learn/wharton-ai-applications-people-management,265,4,8
AI Strategy and Governance,N/A,4.7,430,"In this course, you will discover AI and the strategies that are used in transforming business in order to gain a competitive advantage. You will explore the multitude of uses for AI in an enterprise setting and the tools that are available to lower the barriers to AI use. You will get a closer look at the purpose, function, and use-cases for explainable AI. This course will also provide you with the tools to build responsible AI governance algorithms as faculty dive into the large datasets that you can expect to see in an enterprise setting and how that affects the business on a greater scale. Finally, you will examine AI in the organizational structure, how AI is playing a crucial role in change management, and the risks with AI processes. By the end of this course, you will learn different strategies to recognize biases that exist within data, how to ensure that you maintain and build trust with user data and privacy, and what it takes to construct a responsible governance strategy. For additional reading, Professor Hosanagar's book ""A Human’s Guide to Machine Intelligence"" can be used as an additional resource for more extensive information on topics covered in this module.",1 week at 10 hours a week,"General Data Protection Regulation (GDPR), Corporate Strategy, Big Data, AI Enablement, Data Strategy, Business Transformation, AI Product Strategy, Responsible AI, Data Governance, Machine Learning, Show all","General Data Protection Regulation (GDPR), Corporate Strategy, Big Data, AI Enablement, Data Strategy",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~wharton-ai-strategy-governance/XDP~COURSE!~wharton-ai-strategy-governance.jpeg,wharton-ai-strategy-governance,2026-04-30,https://www.coursera.org/learn/wharton-ai-strategy-governance,285,5,8
Introduction to Healthcare,N/A,4.8,1497,"This course explores the fundamentals of the U.S. healthcare system. It will introduce the principal institutions and participants in healthcare systems, explain what they do, and discuss the interactions between them. The course will cover physician practices, hospitals, pharmaceuticals, and insurance and financing arrangements. 

We will also discuss the challenges of healthcare cost management, quality of care, and access to care. While the course focuses on the U.S. healthcare system, we will also refer to healthcare systems in other developed countries.



In support of improving patient care, Stanford Medicine is jointly accredited by the Accreditation Council for Continuing Medical Education (ACCME), the Accreditation Council for Pharmacy Education (ACPE), and the American Nurses Credentialing Center (ANCC), to provide continuing education for the healthcare team. Visit the FAQs below for important information regarding 1) Date of the original release and expiration date; 2) Accreditation and Credit Designation statements; 3) Disclosure of financial relationships for every person in control of activity content.",1 week at 10 hours a week,"Pharmaceuticals, Health Care Procedure and Regulation, Medical Billing, Hospital Medicine, Medical Management, Health Care Administration, Health Care, Ethical Standards And Conduct, Show all","Pharmaceuticals, Health Care Procedure and Regulation, Medical Billing, Hospital Medicine, Medical Management",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~intro-to-healthcare/XDP~COURSE!~intro-to-healthcare.jpeg,intro-to-healthcare,2026-04-30,https://www.coursera.org/learn/intro-to-healthcare,283,13,20
Introduction to Clinical Data,N/A,4.6,505,"In support of improving patient care, Stanford Medicine is jointly accredited by the Accreditation Council for Continuing Medical Education (ACCME), the Accreditation Council for Pharmacy Education (ACPE), and the American Nurses Credentialing Center (ANCC), to provide continuing education for the healthcare team. Visit the FAQs below for important information regarding 1) Date of the original release and expiration date; 2) Accreditation and Credit Designation statements; 3) Disclosure of financial relationships for every person in control of activity content.",1 week at 10 hours a week,"Data Transformation, Text Mining, Clinical Data Management, Electronic Medical Record, Data Processing, Data Ethics, Healthcare Ethics, Responsible AI, Clinical Research, Data Preprocessing, Show all","Data Transformation, Text Mining, Clinical Data Management, Electronic Medical Record, Data Processing",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~introduction-clinical-data/XDP~COURSE!~introduction-clinical-data.jpeg,introduction-clinical-data,2026-04-30,https://www.coursera.org/learn/introduction-clinical-data,200,21,21
Fundamentals of Machine Learning for Healthcare,N/A,4.8,625,"This course will introduce the fundamental concepts and principles of machine learning as it applies to medicine and healthcare. We will explore machine learning approaches, medical use cases, metrics unique to healthcare, as well as best practices for designing, building, and evaluating machine learning applications in healthcare.

The course will empower those with non-engineering backgrounds in healthcare, health policy, pharmaceutical development, as well as data science with the knowledge to critically evaluate and use these technologies.

 
Co-author: Geoffrey Angus
 
Contributing Editors:
Mars Huang
Jin Long
Shannon Crawford
Oge Marques


In support of improving patient care, Stanford Medicine is jointly accredited by the Accreditation Council for Continuing Medical Education (ACCME), the Accreditation Council for Pharmacy Education (ACPE), and the American Nurses Credentialing Center (ANCC), to provide continuing education for the healthcare team. Visit the FAQs below for important information regarding 1) Date of the original release and expiration date; 2) Accreditation and Credit Designation statements; 3) Disclosure of financial relationships for every person in control of activity content.",1 week at 10 hours a week,"Healthcare Industry Knowledge, Supervised Learning, Healthcare Ethics, Deep Learning, Artificial Neural Networks, Machine Learning Methods, Health Informatics, Model Training, Show all","Healthcare Industry Knowledge, Supervised Learning, Healthcare Ethics, Deep Learning, Artificial Neural Networks",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~fundamental-machine-learning-healthcare/XDP~COURSE!~fundamental-machine-learning-healthcare.jpeg,fundamental-machine-learning-healthcare,2026-04-30,https://www.coursera.org/learn/fundamental-machine-learning-healthcare,378,25,20
Evaluations of AI Applications in Healthcare,N/A,4.6,335,"In support of improving patient care, Stanford Medicine is jointly accredited by the Accreditation Council for Continuing Medical Education (ACCME), the Accreditation Council for Pharmacy Education (ACPE), and the American Nurses Credentialing Center (ANCC), to provide continuing education for the healthcare team. Visit the FAQs below for important information regarding 1) Date of the original release and expiration date; 2) Accreditation and Credit Designation statements; 3) Disclosure of financial relationships for every person in control of activity content.",1 week at 10 hours a week,"Clinical Assessment, Continuous Monitoring, Decision Support Systems, Regulatory Compliance, Application Deployment, Healthcare Ethics, AI Integrations, Data Ethics, Health Disparities, Show all","Clinical Assessment, Continuous Monitoring, Decision Support Systems, Regulatory Compliance, Application Deployment",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~evaluations-ai-applications-healthcare/XDP~COURSE!~evaluations-ai-applications-healthcare.jpeg,evaluations-ai-applications-healthcare,2026-04-30,https://www.coursera.org/learn/evaluations-ai-applications-healthcare,254,19,23
AI in Healthcare Capstone,N/A,4.7,313,"This capstone project takes you on a guided tour exploring all the concepts we have covered in the different classes up till now. We have organized this experience around the journey of a patient who develops some respiratory symptoms and given the concerns around COVID19 seeks care with a primary care provider. We will follow the patient's journey from the lens of the data that are created at each encounter, which will bring us to a unique de-identified dataset created specially for this specialization. The data set spans EHR as well as image data and using this dataset, we will build models that enable risk-stratification decisions for our patient. We will review how the different choices you make -- such as those around feature construction, the data types to use, how the model evaluation is set up and how you handle the patient timeline -- affect the care that would be recommended by the model. During this exploration, we will also discuss the regulatory as well as ethical issues that come up as we attempt to use AI to help us make better care decisions for our patient. This course will be a hands-on experience in the day of a medical data miner.",1 week,"Health Informatics, Machine Learning, Model Training, Health Information Management, Model Optimization, Health Care Procedure and Regulation, Model Evaluation, Artificial Intelligence, Show all","Health Informatics, Machine Learning, Model Training, Health Information Management, Model Optimization",N/A,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~ai-in-healthcare-capstone/XDP~COURSE!~ai-in-healthcare-capstone.jpeg,ai-in-healthcare-capstone,2026-04-30,https://www.coursera.org/learn/ai-in-healthcare-capstone,N/A,8,9
Neural Networks and Deep Learning,N/A,4.9,123723,"By the end, you will be familiar with the significant technological trends driving the rise of deep learning; build, train, and apply fully connected deep neural networks; implement efficient (vectorized) neural networks; identify key parameters in a neural network’s architecture; and apply deep learning to your own applications.

The Deep Learning Specialization is our foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to gain the knowledge and skills to apply machine learning to your work, level up your technical career, and take the definitive step in the world of AI.",3 weeks at 10 hours a week,"Model Training, Convolutional Neural Networks, Artificial Intelligence, Artificial Neural Networks, Recurrent Neural Networks (RNNs), Deep Learning, Applied Machine Learning, Supervised Learning, Show all","Model Training, Convolutional Neural Networks, Artificial Intelligence, Artificial Neural Networks, Recurrent Neural Networks (RNNs)",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~neural-networks-deep-learning/XDP~COURSE!~neural-networks-deep-learning.jpeg,neural-networks-deep-learning,2026-04-30,https://www.coursera.org/learn/neural-networks-deep-learning,408,16,4
"Improving Deep Neural Networks: Hyperparameter Tuning, Regularization and Optimization",N/A,4.9,63522,"By the end, you will learn the best practices to train and develop test sets and analyze bias/variance for building deep learning applications; be able to use standard neural network techniques such as initialization, L2 and dropout regularization, hyperparameter tuning, batch normalization, and gradient checking; implement and apply a variety of optimization algorithms, such as mini-batch gradient descent, Momentum, RMSprop and Adam, and check for their convergence; and implement a neural network in TensorFlow.

The Deep Learning Specialization is our foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to gain the knowledge and skills to apply machine learning to your work, level up your technical career, and take the definitive step in the world of AI.",2 weeks at 10 hours a week,"Applied Machine Learning, Model Training, Deep Learning, Debugging, Model Evaluation, Artificial Neural Networks, Verification And Validation, Performance Tuning, Show all","Applied Machine Learning, Model Training, Deep Learning, Debugging, Model Evaluation",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~deep-neural-network/XDP~COURSE!~deep-neural-network.jpeg,deep-neural-network,2026-04-30,https://www.coursera.org/learn/deep-neural-network,326,15,3
Structuring Machine Learning Projects,N/A,4.8,50145,"By the end, you will be able to diagnose errors in a machine learning system; prioritize strategies for reducing errors; understand complex ML settings, such as mismatched training/test sets, and comparing to and/or surpassing human-level performance; and apply end-to-end learning, transfer learning, and multi-task learning.

This is also a standalone course for learners who have basic machine learning knowledge. This course draws on Andrew Ng’s experience building and shipping many deep learning products. If you aspire to become a technical leader who can set the direction for an AI team, this course provides the ""industry experience"" that you might otherwise get only after years of ML work experience.
 
The Deep Learning Specialization is our foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to gain the knowledge and skills to apply machine learning to your work, level up your technical career, and take the definitive step in the world of AI.",N/A,"Machine Learning, Model Evaluation, Model Optimization, AI Product Strategy, Machine Learning Methods, Debugging, Decision Intelligence, Deep Learning, Model Training, Applied Machine Learning, Show all","Machine Learning, Model Evaluation, Model Optimization, AI Product Strategy, Machine Learning Methods",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~machine-learning-projects/XDP~COURSE!~machine-learning-projects.jpeg,machine-learning-projects,2026-04-30,https://www.coursera.org/learn/machine-learning-projects,232,5,2
Convolutional Neural Networks,N/A,4.9,42582,"By the end, you will be able to build a convolutional neural network, including recent variations such as residual networks; apply convolutional networks to visual detection and recognition tasks; and use neural style transfer to generate art and apply these algorithms to a variety of image, video, and other 2D or 3D data. 

The Deep Learning Specialization is our foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to gain the knowledge and skills to apply machine learning to your work, level up your technical career, and take the definitive step in the world of AI.",4 weeks at 10 hours a week,"Deep Learning, Model Training, Data Preprocessing, Artificial Neural Networks, Embeddings, Fine-tuning, Convolutional Neural Networks, Network Architecture, Image Analysis, Transfer Learning, Show all","Deep Learning, Model Training, Data Preprocessing, Artificial Neural Networks, Embeddings",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~convolutional-neural-networks/XDP~COURSE!~convolutional-neural-networks.jpeg,convolutional-neural-networks,2026-04-30,https://www.coursera.org/learn/convolutional-neural-networks,452,19,4
Sequence Models,N/A,4.8,31244,"By the end, you will be able to build and train Recurrent Neural Networks (RNNs) and commonly-used variants such as GRUs and LSTMs; apply RNNs to Character-level Language Modeling; gain experience with natural language processing and Word Embeddings; and use HuggingFace tokenizers and transformer models to solve different NLP tasks such as NER and Question Answering.

The Deep Learning Specialization is a foundational program that will help you understand the capabilities, challenges, and consequences of deep learning and prepare you to participate in the development of leading-edge AI technology. It provides a pathway for you to take the definitive step in the world of AI by helping you gain the knowledge and skills to level up your career.",4 weeks at 10 hours a week,"Natural Language Processing, Fine-tuning, Deep Learning, Large Language Modeling, Artificial Neural Networks, Transfer Learning, Embeddings, Recurrent Neural Networks (RNNs), Data Preprocessing","Natural Language Processing, Fine-tuning, Deep Learning, Large Language Modeling, Artificial Neural Networks",Intermediate,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~nlp-sequence-models/XDP~COURSE!~nlp-sequence-models.jpeg,nlp-sequence-models,2026-04-30,https://www.coursera.org/learn/nlp-sequence-models,351,14,4
Excel Skills for Business: Essentials,N/A,4.9,50935,"This course is designed for aspiring business professionals, students, and anyone looking to enhance their digital skills. Whether you are new to Excel or self-taught and aiming to solidify your foundational knowledge for greater efficiency and productivity, this program provides a robust starting point. You will solve a variety of practical business problems, applying learned Excel skills and techniques through downloadable workbooks and real-world data sets.

To succeed in this course, no prior Excel experience is required. You will develop highly valuable spreadsheet software skills, positioning yourself for success in today's rapidly evolving digital job market.",3 weeks at 10 hours a week,"Business Analytics, Spreadsheet Software, Data Analysis Software, Analytical Skills, Excel Formulas","Business Analytics, Spreadsheet Software, Data Analysis Software, Analytical Skills, Excel Formulas",Beginner,570000,https://s3.amazonaws.com/coursera_assets/meta_images/generated/XDP/XDP~COURSE!~excel-essentials/XDP~COURSE!~excel-essentials.jpeg,excel-essentials,2026-04-30,https://www.coursera.org/learn/excel-essentials,235,29,40
